numAnts iteration alpha beta time_path Path_length total_path_time 
5 0 0.5 0.5 0.00600004196167 26 0.131000041962 
5 0 0.5 0.5 0.0139999389648 25 0.131000041962 
5 0 0.5 0.5 0.0199999809265 25 0.131000041962 
5 0 0.5 0.5 0.0260000228882 25 0.131000041962 
5 0 0.5 0.5 0.0320000648499 23 0.131000041962 
5 1 0.5 0.5 0.0349998474121 28 0.131000041962 
5 1 0.5 0.5 0.039999961853 27 0.131000041962 
5 1 0.5 0.5 0.0449998378754 27 0.131000041962 
5 1 0.5 0.5 0.0490000247955 27 0.131000041962 
5 1 0.5 0.5 0.0529999732971 25 0.131000041962 
5 2 0.5 0.5 0.055999994278 30 0.131000041962 
5 2 0.5 0.5 0.0609998703003 29 0.131000041962 
5 2 0.5 0.5 0.0650000572205 29 0.131000041962 
5 2 0.5 0.5 0.0679998397827 29 0.131000041962 
5 2 0.5 0.5 0.0720000267029 27 0.131000041962 
5 3 0.5 0.5 0.0759999752045 32 0.131000041962 
5 3 0.5 0.5 0.0799999237061 31 0.131000041962 
5 3 0.5 0.5 0.0839998722076 31 0.131000041962 
5 3 0.5 0.5 0.0880000591278 31 0.131000041962 
5 3 0.5 0.5 0.0920000076294 29 0.131000041962 
5 4 0.5 0.5 0.095999956131 34 0.131000041962 
5 4 0.5 0.5 0.0989999771118 33 0.131000041962 
5 4 0.5 0.5 0.102999925613 33 0.131000041962 
5 4 0.5 0.5 0.106999874115 33 0.131000041962 
5 4 0.5 0.5 0.111000061035 31 0.131000041962 
5 5 0.5 0.5 0.115000009537 36 0.131000041962 
5 5 0.5 0.5 0.118000030518 35 0.131000041962 
5 5 0.5 0.5 0.121999979019 35 0.131000041962 
5 5 0.5 0.5 0.126999855042 35 0.131000041962 
5 5 0.5 0.5 0.131000041962 33 0.131000041962 
5 0 0.5 0.5 0.00600004196167 26 0.131000041962 
5 0 0.5 0.5 0.0139999389648 25 0.131000041962 
5 0 0.5 0.5 0.0199999809265 25 0.131000041962 
5 0 0.5 0.5 0.0260000228882 25 0.131000041962 
5 0 0.5 0.5 0.0320000648499 23 0.131000041962 
5 1 0.5 0.5 0.0349998474121 28 0.131000041962 
5 1 0.5 0.5 0.039999961853 27 0.131000041962 
5 1 0.5 0.5 0.0449998378754 27 0.131000041962 
5 1 0.5 0.5 0.0490000247955 27 0.131000041962 
5 1 0.5 0.5 0.0529999732971 25 0.131000041962 
5 2 0.5 0.5 0.055999994278 30 0.131000041962 
5 2 0.5 0.5 0.0609998703003 29 0.131000041962 
5 2 0.5 0.5 0.0650000572205 29 0.131000041962 
5 2 0.5 0.5 0.0679998397827 29 0.131000041962 
5 2 0.5 0.5 0.0720000267029 27 0.131000041962 
5 3 0.5 0.5 0.0759999752045 32 0.131000041962 
5 3 0.5 0.5 0.0799999237061 31 0.131000041962 
5 3 0.5 0.5 0.0839998722076 31 0.131000041962 
5 3 0.5 0.5 0.0880000591278 31 0.131000041962 
5 3 0.5 0.5 0.0920000076294 29 0.131000041962 
5 4 0.5 0.5 0.095999956131 34 0.131000041962 
5 4 0.5 0.5 0.0989999771118 33 0.131000041962 
5 4 0.5 0.5 0.102999925613 33 0.131000041962 
5 4 0.5 0.5 0.106999874115 33 0.131000041962 
5 4 0.5 0.5 0.111000061035 31 0.131000041962 
5 5 0.5 0.5 0.115000009537 36 0.131000041962 
5 5 0.5 0.5 0.118000030518 35 0.131000041962 
5 5 0.5 0.5 0.121999979019 35 0.131000041962 
5 5 0.5 0.5 0.126999855042 35 0.131000041962 
5 5 0.5 0.5 0.131000041962 33 0.131000041962 
5 0 0.5 0.5 0.00600004196167 26 0.131000041962 
5 0 0.5 0.5 0.0139999389648 25 0.131000041962 
5 0 0.5 0.5 0.0199999809265 25 0.131000041962 
5 0 0.5 0.5 0.0260000228882 25 0.131000041962 
5 0 0.5 0.5 0.0320000648499 23 0.131000041962 
5 1 0.5 0.5 0.0349998474121 28 0.131000041962 
5 1 0.5 0.5 0.039999961853 27 0.131000041962 
5 1 0.5 0.5 0.0449998378754 27 0.131000041962 
5 1 0.5 0.5 0.0490000247955 27 0.131000041962 
5 1 0.5 0.5 0.0529999732971 25 0.131000041962 
5 2 0.5 0.5 0.055999994278 30 0.131000041962 
5 2 0.5 0.5 0.0609998703003 29 0.131000041962 
5 2 0.5 0.5 0.0650000572205 29 0.131000041962 
5 2 0.5 0.5 0.0679998397827 29 0.131000041962 
5 2 0.5 0.5 0.0720000267029 27 0.131000041962 
5 3 0.5 0.5 0.0759999752045 32 0.131000041962 
5 3 0.5 0.5 0.0799999237061 31 0.131000041962 
5 3 0.5 0.5 0.0839998722076 31 0.131000041962 
5 3 0.5 0.5 0.0880000591278 31 0.131000041962 
5 3 0.5 0.5 0.0920000076294 29 0.131000041962 
5 4 0.5 0.5 0.095999956131 34 0.131000041962 
5 4 0.5 0.5 0.0989999771118 33 0.131000041962 
5 4 0.5 0.5 0.102999925613 33 0.131000041962 
5 4 0.5 0.5 0.106999874115 33 0.131000041962 
5 4 0.5 0.5 0.111000061035 31 0.131000041962 
5 5 0.5 0.5 0.115000009537 36 0.131000041962 
5 5 0.5 0.5 0.118000030518 35 0.131000041962 
5 5 0.5 0.5 0.121999979019 35 0.131000041962 
5 5 0.5 0.5 0.126999855042 35 0.131000041962 
5 5 0.5 0.5 0.131000041962 33 0.131000041962 
5 0 0.5 0.5 0.00600004196167 26 0.131000041962 
5 0 0.5 0.5 0.0139999389648 25 0.131000041962 
5 0 0.5 0.5 0.0199999809265 25 0.131000041962 
5 0 0.5 0.5 0.0260000228882 25 0.131000041962 
5 0 0.5 0.5 0.0320000648499 23 0.131000041962 
5 1 0.5 0.5 0.0349998474121 28 0.131000041962 
5 1 0.5 0.5 0.039999961853 27 0.131000041962 
5 1 0.5 0.5 0.0449998378754 27 0.131000041962 
5 1 0.5 0.5 0.0490000247955 27 0.131000041962 
5 1 0.5 0.5 0.0529999732971 25 0.131000041962 
5 2 0.5 0.5 0.055999994278 30 0.131000041962 
5 2 0.5 0.5 0.0609998703003 29 0.131000041962 
5 2 0.5 0.5 0.0650000572205 29 0.131000041962 
5 2 0.5 0.5 0.0679998397827 29 0.131000041962 
5 2 0.5 0.5 0.0720000267029 27 0.131000041962 
5 3 0.5 0.5 0.0759999752045 32 0.131000041962 
5 3 0.5 0.5 0.0799999237061 31 0.131000041962 
5 3 0.5 0.5 0.0839998722076 31 0.131000041962 
5 3 0.5 0.5 0.0880000591278 31 0.131000041962 
5 3 0.5 0.5 0.0920000076294 29 0.131000041962 
5 4 0.5 0.5 0.095999956131 34 0.131000041962 
5 4 0.5 0.5 0.0989999771118 33 0.131000041962 
5 4 0.5 0.5 0.102999925613 33 0.131000041962 
5 4 0.5 0.5 0.106999874115 33 0.131000041962 
5 4 0.5 0.5 0.111000061035 31 0.131000041962 
5 5 0.5 0.5 0.115000009537 36 0.131000041962 
5 5 0.5 0.5 0.118000030518 35 0.131000041962 
5 5 0.5 0.5 0.121999979019 35 0.131000041962 
5 5 0.5 0.5 0.126999855042 35 0.131000041962 
5 5 0.5 0.5 0.131000041962 33 0.131000041962 
5 0 0.5 0.5 0.00600004196167 26 0.131000041962 
5 0 0.5 0.5 0.0139999389648 25 0.131000041962 
5 0 0.5 0.5 0.0199999809265 25 0.131000041962 
5 0 0.5 0.5 0.0260000228882 25 0.131000041962 
5 0 0.5 0.5 0.0320000648499 23 0.131000041962 
5 1 0.5 0.5 0.0349998474121 28 0.131000041962 
5 1 0.5 0.5 0.039999961853 27 0.131000041962 
5 1 0.5 0.5 0.0449998378754 27 0.131000041962 
5 1 0.5 0.5 0.0490000247955 27 0.131000041962 
5 1 0.5 0.5 0.0529999732971 25 0.131000041962 
5 2 0.5 0.5 0.055999994278 30 0.131000041962 
5 2 0.5 0.5 0.0609998703003 29 0.131000041962 
5 2 0.5 0.5 0.0650000572205 29 0.131000041962 
5 2 0.5 0.5 0.0679998397827 29 0.131000041962 
5 2 0.5 0.5 0.0720000267029 27 0.131000041962 
5 3 0.5 0.5 0.0759999752045 32 0.131000041962 
5 3 0.5 0.5 0.0799999237061 31 0.131000041962 
5 3 0.5 0.5 0.0839998722076 31 0.131000041962 
5 3 0.5 0.5 0.0880000591278 31 0.131000041962 
5 3 0.5 0.5 0.0920000076294 29 0.131000041962 
5 4 0.5 0.5 0.095999956131 34 0.131000041962 
5 4 0.5 0.5 0.0989999771118 33 0.131000041962 
5 4 0.5 0.5 0.102999925613 33 0.131000041962 
5 4 0.5 0.5 0.106999874115 33 0.131000041962 
5 4 0.5 0.5 0.111000061035 31 0.131000041962 
5 5 0.5 0.5 0.115000009537 36 0.131000041962 
5 5 0.5 0.5 0.118000030518 35 0.131000041962 
5 5 0.5 0.5 0.121999979019 35 0.131000041962 
5 5 0.5 0.5 0.126999855042 35 0.131000041962 
5 5 0.5 0.5 0.131000041962 33 0.131000041962 
5 0 0.5 0.5 0.00600004196167 26 0.131000041962 
5 0 0.5 0.5 0.0139999389648 25 0.131000041962 
5 0 0.5 0.5 0.0199999809265 25 0.131000041962 
5 0 0.5 0.5 0.0260000228882 25 0.131000041962 
5 0 0.5 0.5 0.0320000648499 23 0.131000041962 
5 1 0.5 0.5 0.0349998474121 28 0.131000041962 
5 1 0.5 0.5 0.039999961853 27 0.131000041962 
5 1 0.5 0.5 0.0449998378754 27 0.131000041962 
5 1 0.5 0.5 0.0490000247955 27 0.131000041962 
5 1 0.5 0.5 0.0529999732971 25 0.131000041962 
5 2 0.5 0.5 0.055999994278 30 0.131000041962 
5 2 0.5 0.5 0.0609998703003 29 0.131000041962 
5 2 0.5 0.5 0.0650000572205 29 0.131000041962 
5 2 0.5 0.5 0.0679998397827 29 0.131000041962 
5 2 0.5 0.5 0.0720000267029 27 0.131000041962 
5 3 0.5 0.5 0.0759999752045 32 0.131000041962 
5 3 0.5 0.5 0.0799999237061 31 0.131000041962 
5 3 0.5 0.5 0.0839998722076 31 0.131000041962 
5 3 0.5 0.5 0.0880000591278 31 0.131000041962 
5 3 0.5 0.5 0.0920000076294 29 0.131000041962 
5 4 0.5 0.5 0.095999956131 34 0.131000041962 
5 4 0.5 0.5 0.0989999771118 33 0.131000041962 
5 4 0.5 0.5 0.102999925613 33 0.131000041962 
5 4 0.5 0.5 0.106999874115 33 0.131000041962 
5 4 0.5 0.5 0.111000061035 31 0.131000041962 
5 5 0.5 0.5 0.115000009537 36 0.131000041962 
5 5 0.5 0.5 0.118000030518 35 0.131000041962 
5 5 0.5 0.5 0.121999979019 35 0.131000041962 
5 5 0.5 0.5 0.126999855042 35 0.131000041962 
5 5 0.5 0.5 0.131000041962 33 0.131000041962 
5 0 0.5 0.5 0.00600004196167 26 0.131000041962 
5 0 0.5 0.5 0.0139999389648 25 0.131000041962 
5 0 0.5 0.5 0.0199999809265 25 0.131000041962 
5 0 0.5 0.5 0.0260000228882 25 0.131000041962 
5 0 0.5 0.5 0.0320000648499 23 0.131000041962 
5 1 0.5 0.5 0.0349998474121 28 0.131000041962 
5 1 0.5 0.5 0.039999961853 27 0.131000041962 
5 1 0.5 0.5 0.0449998378754 27 0.131000041962 
5 1 0.5 0.5 0.0490000247955 27 0.131000041962 
5 1 0.5 0.5 0.0529999732971 25 0.131000041962 
5 2 0.5 0.5 0.055999994278 30 0.131000041962 
5 2 0.5 0.5 0.0609998703003 29 0.131000041962 
5 2 0.5 0.5 0.0650000572205 29 0.131000041962 
5 2 0.5 0.5 0.0679998397827 29 0.131000041962 
5 2 0.5 0.5 0.0720000267029 27 0.131000041962 
5 3 0.5 0.5 0.0759999752045 32 0.131000041962 
5 3 0.5 0.5 0.0799999237061 31 0.131000041962 
5 3 0.5 0.5 0.0839998722076 31 0.131000041962 
5 3 0.5 0.5 0.0880000591278 31 0.131000041962 
5 3 0.5 0.5 0.0920000076294 29 0.131000041962 
5 4 0.5 0.5 0.095999956131 34 0.131000041962 
5 4 0.5 0.5 0.0989999771118 33 0.131000041962 
5 4 0.5 0.5 0.102999925613 33 0.131000041962 
5 4 0.5 0.5 0.106999874115 33 0.131000041962 
5 4 0.5 0.5 0.111000061035 31 0.131000041962 
5 5 0.5 0.5 0.115000009537 36 0.131000041962 
5 5 0.5 0.5 0.118000030518 35 0.131000041962 
5 5 0.5 0.5 0.121999979019 35 0.131000041962 
5 5 0.5 0.5 0.126999855042 35 0.131000041962 
5 5 0.5 0.5 0.131000041962 33 0.131000041962 
5 0 0.5 0.5 0.00600004196167 26 0.131000041962 
5 0 0.5 0.5 0.0139999389648 25 0.131000041962 
5 0 0.5 0.5 0.0199999809265 25 0.131000041962 
5 0 0.5 0.5 0.0260000228882 25 0.131000041962 
5 0 0.5 0.5 0.0320000648499 23 0.131000041962 
5 1 0.5 0.5 0.0349998474121 28 0.131000041962 
5 1 0.5 0.5 0.039999961853 27 0.131000041962 
5 1 0.5 0.5 0.0449998378754 27 0.131000041962 
5 1 0.5 0.5 0.0490000247955 27 0.131000041962 
5 1 0.5 0.5 0.0529999732971 25 0.131000041962 
5 2 0.5 0.5 0.055999994278 30 0.131000041962 
5 2 0.5 0.5 0.0609998703003 29 0.131000041962 
5 2 0.5 0.5 0.0650000572205 29 0.131000041962 
5 2 0.5 0.5 0.0679998397827 29 0.131000041962 
5 2 0.5 0.5 0.0720000267029 27 0.131000041962 
5 3 0.5 0.5 0.0759999752045 32 0.131000041962 
5 3 0.5 0.5 0.0799999237061 31 0.131000041962 
5 3 0.5 0.5 0.0839998722076 31 0.131000041962 
5 3 0.5 0.5 0.0880000591278 31 0.131000041962 
5 3 0.5 0.5 0.0920000076294 29 0.131000041962 
5 4 0.5 0.5 0.095999956131 34 0.131000041962 
5 4 0.5 0.5 0.0989999771118 33 0.131000041962 
5 4 0.5 0.5 0.102999925613 33 0.131000041962 
5 4 0.5 0.5 0.106999874115 33 0.131000041962 
5 4 0.5 0.5 0.111000061035 31 0.131000041962 
5 5 0.5 0.5 0.115000009537 36 0.131000041962 
5 5 0.5 0.5 0.118000030518 35 0.131000041962 
5 5 0.5 0.5 0.121999979019 35 0.131000041962 
5 5 0.5 0.5 0.126999855042 35 0.131000041962 
5 5 0.5 0.5 0.131000041962 33 0.131000041962 
5 0 0.5 0.5 0.00600004196167 26 0.131000041962 
5 0 0.5 0.5 0.0139999389648 25 0.131000041962 
5 0 0.5 0.5 0.0199999809265 25 0.131000041962 
5 0 0.5 0.5 0.0260000228882 25 0.131000041962 
5 0 0.5 0.5 0.0320000648499 23 0.131000041962 
5 1 0.5 0.5 0.0349998474121 28 0.131000041962 
5 1 0.5 0.5 0.039999961853 27 0.131000041962 
5 1 0.5 0.5 0.0449998378754 27 0.131000041962 
5 1 0.5 0.5 0.0490000247955 27 0.131000041962 
5 1 0.5 0.5 0.0529999732971 25 0.131000041962 
5 2 0.5 0.5 0.055999994278 30 0.131000041962 
5 2 0.5 0.5 0.0609998703003 29 0.131000041962 
5 2 0.5 0.5 0.0650000572205 29 0.131000041962 
5 2 0.5 0.5 0.0679998397827 29 0.131000041962 
5 2 0.5 0.5 0.0720000267029 27 0.131000041962 
5 3 0.5 0.5 0.0759999752045 32 0.131000041962 
5 3 0.5 0.5 0.0799999237061 31 0.131000041962 
5 3 0.5 0.5 0.0839998722076 31 0.131000041962 
5 3 0.5 0.5 0.0880000591278 31 0.131000041962 
5 3 0.5 0.5 0.0920000076294 29 0.131000041962 
5 4 0.5 0.5 0.095999956131 34 0.131000041962 
5 4 0.5 0.5 0.0989999771118 33 0.131000041962 
5 4 0.5 0.5 0.102999925613 33 0.131000041962 
5 4 0.5 0.5 0.106999874115 33 0.131000041962 
5 4 0.5 0.5 0.111000061035 31 0.131000041962 
5 5 0.5 0.5 0.115000009537 36 0.131000041962 
5 5 0.5 0.5 0.118000030518 35 0.131000041962 
5 5 0.5 0.5 0.121999979019 35 0.131000041962 
5 5 0.5 0.5 0.126999855042 35 0.131000041962 
5 5 0.5 0.5 0.131000041962 33 0.131000041962 
5 0 0.5 0.5 0.00600004196167 26 0.131000041962 
5 0 0.5 0.5 0.0139999389648 25 0.131000041962 
5 0 0.5 0.5 0.0199999809265 25 0.131000041962 
5 0 0.5 0.5 0.0260000228882 25 0.131000041962 
5 0 0.5 0.5 0.0320000648499 23 0.131000041962 
5 1 0.5 0.5 0.0349998474121 28 0.131000041962 
5 1 0.5 0.5 0.039999961853 27 0.131000041962 
5 1 0.5 0.5 0.0449998378754 27 0.131000041962 
5 1 0.5 0.5 0.0490000247955 27 0.131000041962 
5 1 0.5 0.5 0.0529999732971 25 0.131000041962 
5 2 0.5 0.5 0.055999994278 30 0.131000041962 
5 2 0.5 0.5 0.0609998703003 29 0.131000041962 
5 2 0.5 0.5 0.0650000572205 29 0.131000041962 
5 2 0.5 0.5 0.0679998397827 29 0.131000041962 
5 2 0.5 0.5 0.0720000267029 27 0.131000041962 
5 3 0.5 0.5 0.0759999752045 32 0.131000041962 
5 3 0.5 0.5 0.0799999237061 31 0.131000041962 
5 3 0.5 0.5 0.0839998722076 31 0.131000041962 
5 3 0.5 0.5 0.0880000591278 31 0.131000041962 
5 3 0.5 0.5 0.0920000076294 29 0.131000041962 
5 4 0.5 0.5 0.095999956131 34 0.131000041962 
5 4 0.5 0.5 0.0989999771118 33 0.131000041962 
5 4 0.5 0.5 0.102999925613 33 0.131000041962 
