time_taken path_length 
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
0.664000034332 29
