time_taken path_length 
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.103000164032 25
0.12299990654 25
0.12299990654 25
0.12299990654 25
0.12299990654 25
0.12299990654 25
0.12299990654 25
0.12299990654 25
0.112999916077 18
0.112999916077 18
0.112999916077 18
0.112999916077 18
0.112999916077 18
0.112999916077 18
0.112999916077 18
