time_taken path_length 
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
0.589999914169 25
