time_taken path_length 
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.682999849319 27
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
0.664999961853 32
