time_taken path_length 
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
1.02600002289 27
