time_taken path_length 
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.571999788284 28
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
0.626000165939 32
