numAnts iteration time_path Path_length 
10 0 0.000999927520752 13 
10 0 0.00600004196167 12 
10 0 0.010999917984 12 
10 0 0.0160000324249 15 
10 0 0.0209999084473 14 
10 0 0.0269999504089 19 
10 0 0.0329999923706 20 
10 0 0.0390000343323 17 
10 0 0.0450000762939 19 
10 0 0.050999879837 20 
10 1 0.0539999008179 14 
10 1 0.0590000152588 13 
10 1 0.0629999637604 13 
10 1 0.0679998397827 16 
10 1 0.0729999542236 15 
10 1 0.0769999027252 20 
10 1 0.0809998512268 21 
10 1 0.0859999656677 18 
10 1 0.0909998416901 20 
10 1 0.0950000286102 21 
10 2 0.0989999771118 15 
10 2 0.101999998093 14 
10 2 0.106999874115 14 
10 2 0.111000061035 17 
10 2 0.115000009537 16 
10 2 0.118999958038 21 
10 2 0.124000072479 22 
10 2 0.126999855042 19 
10 2 0.131000041962 21 
10 2 0.134999990463 22 
10 3 0.139999866486 16 
10 3 0.144000053406 15 
10 3 0.148000001907 15 
10 3 0.151999950409 18 
10 3 0.155999898911 17 
10 3 0.159999847412 22 
10 3 0.164999961853 23 
10 3 0.168999910355 20 
10 3 0.172999858856 22 
10 3 0.177000045776 23 
10 4 0.180999994278 17 
10 4 0.18499994278 16 
10 4 0.188999891281 16 
10 4 0.192999839783 19 
10 4 0.197999954224 18 
10 4 0.201999902725 23 
10 4 0.205999851227 24 
10 4 0.210999965668 21 
10 4 0.214999914169 23 
10 4 0.218999862671 24 
10 5 0.223999977112 18 
10 5 0.227999925613 17 
10 5 0.231999874115 17 
10 5 0.236000061035 20 
10 5 0.240000009537 19 
10 5 0.243999958038 24 
10 5 0.24799990654 25 
10 5 0.251999855042 22 
10 5 0.259000062943 24 
10 5 0.263000011444 25 
10 6 0.266999959946 19 
10 6 0.270999908447 18 
10 6 0.274999856949 18 
10 6 0.279000043869 21 
10 6 0.282999992371 20 
10 6 0.286999940872 25 
10 6 0.292000055313 26 
10 6 0.296000003815 23 
10 6 0.299999952316 25 
10 6 0.303999900818 26 
10 7 0.307999849319 20 
10 7 0.31200003624 19 
10 7 0.315999984741 19 
10 7 0.320999860764 22 
10 7 0.325000047684 21 
10 7 0.328999996185 26 
10 7 0.332999944687 27 
10 7 0.336999893188 24 
10 7 0.34099984169 26 
10 7 0.34500002861 27 
10 8 0.348999977112 21 
10 8 0.353999853134 20 
10 8 0.358000040054 20 
10 8 0.361999988556 23 
10 8 0.365999937057 22 
10 8 0.369999885559 27 
10 8 0.375 28 
10 8 0.384999990463 25 
10 8 0.389999866486 27 
10 8 0.394000053406 28 
10 9 0.398000001907 22 
10 9 0.401999950409 21 
10 9 0.40700006485 21 
10 9 0.411000013351 24 
10 9 0.414999961853 23 
10 9 0.421999931335 28 
10 9 0.427000045776 29 
10 9 0.430999994278 26 
10 9 0.43499994278 28 
10 9 0.438999891281 29 
10 10 0.447999954224 23 
10 10 0.451999902725 22 
10 10 0.455999851227 22 
10 10 0.460000038147 25 
10 10 0.463999986649 24 
10 10 0.46799993515 29 
10 10 0.473000049591 30 
10 10 0.476999998093 27 
10 10 0.480999946594 29 
10 10 0.484999895096 30 
10 0 0.000999927520752 13 
10 0 0.00600004196167 12 
10 0 0.010999917984 12 
10 0 0.0160000324249 15 
10 0 0.0209999084473 14 
10 0 0.0269999504089 19 
10 0 0.0329999923706 20 
10 0 0.0390000343323 17 
10 0 0.0450000762939 19 
10 0 0.050999879837 20 
10 1 0.0539999008179 14 
10 1 0.0590000152588 13 
10 1 0.0629999637604 13 
10 1 0.0679998397827 16 
10 1 0.0729999542236 15 
10 1 0.0769999027252 20 
10 1 0.0809998512268 21 
10 1 0.0859999656677 18 
10 1 0.0909998416901 20 
10 1 0.0950000286102 21 
10 2 0.0989999771118 15 
10 2 0.101999998093 14 
10 2 0.106999874115 14 
10 2 0.111000061035 17 
10 2 0.115000009537 16 
10 2 0.118999958038 21 
10 2 0.124000072479 22 
10 2 0.126999855042 19 
10 2 0.131000041962 21 
10 2 0.134999990463 22 
10 3 0.139999866486 16 
10 3 0.144000053406 15 
10 3 0.148000001907 15 
10 3 0.151999950409 18 
10 3 0.155999898911 17 
10 3 0.159999847412 22 
10 3 0.164999961853 23 
10 3 0.168999910355 20 
10 3 0.172999858856 22 
10 3 0.177000045776 23 
10 4 0.180999994278 17 
10 4 0.18499994278 16 
10 4 0.188999891281 16 
10 4 0.192999839783 19 
10 4 0.197999954224 18 
10 4 0.201999902725 23 
10 4 0.205999851227 24 
10 4 0.210999965668 21 
10 4 0.214999914169 23 
10 4 0.218999862671 24 
10 5 0.223999977112 18 
10 5 0.227999925613 17 
10 5 0.231999874115 17 
10 5 0.236000061035 20 
10 5 0.240000009537 19 
10 5 0.243999958038 24 
10 5 0.24799990654 25 
10 5 0.251999855042 22 
10 5 0.259000062943 24 
10 5 0.263000011444 25 
10 6 0.266999959946 19 
10 6 0.270999908447 18 
10 6 0.274999856949 18 
10 6 0.279000043869 21 
10 6 0.282999992371 20 
10 6 0.286999940872 25 
10 6 0.292000055313 26 
10 6 0.296000003815 23 
10 6 0.299999952316 25 
10 6 0.303999900818 26 
10 7 0.307999849319 20 
10 7 0.31200003624 19 
10 7 0.315999984741 19 
10 7 0.320999860764 22 
10 7 0.325000047684 21 
10 7 0.328999996185 26 
10 7 0.332999944687 27 
10 7 0.336999893188 24 
10 7 0.34099984169 26 
10 7 0.34500002861 27 
10 8 0.348999977112 21 
10 8 0.353999853134 20 
10 8 0.358000040054 20 
10 8 0.361999988556 23 
10 8 0.365999937057 22 
10 8 0.369999885559 27 
10 8 0.375 28 
10 8 0.384999990463 25 
10 8 0.389999866486 27 
10 8 0.394000053406 28 
10 9 0.398000001907 22 
10 9 0.401999950409 21 
10 9 0.40700006485 21 
10 9 0.411000013351 24 
10 9 0.414999961853 23 
10 9 0.421999931335 28 
10 9 0.427000045776 29 
10 9 0.430999994278 26 
10 9 0.43499994278 28 
10 9 0.438999891281 29 
10 10 0.447999954224 23 
10 10 0.451999902725 22 
10 10 0.455999851227 22 
10 10 0.460000038147 25 
10 10 0.463999986649 24 
10 10 0.46799993515 29 
10 10 0.473000049591 30 
10 10 0.476999998093 27 
10 10 0.480999946594 29 
10 10 0.484999895096 30 
10 0 0.000999927520752 13 
10 0 0.00600004196167 12 
10 0 0.010999917984 12 
10 0 0.0160000324249 15 
10 0 0.0209999084473 14 
10 0 0.0269999504089 19 
10 0 0.0329999923706 20 
10 0 0.0390000343323 17 
10 0 0.0450000762939 19 
10 0 0.050999879837 20 
10 1 0.0539999008179 14 
10 1 0.0590000152588 13 
10 1 0.0629999637604 13 
10 1 0.0679998397827 16 
10 1 0.0729999542236 15 
10 1 0.0769999027252 20 
10 1 0.0809998512268 21 
10 1 0.0859999656677 18 
10 1 0.0909998416901 20 
10 1 0.0950000286102 21 
10 2 0.0989999771118 15 
10 2 0.101999998093 14 
10 2 0.106999874115 14 
10 2 0.111000061035 17 
10 2 0.115000009537 16 
10 2 0.118999958038 21 
10 2 0.124000072479 22 
10 2 0.126999855042 19 
10 2 0.131000041962 21 
10 2 0.134999990463 22 
10 3 0.139999866486 16 
10 3 0.144000053406 15 
10 3 0.148000001907 15 
10 3 0.151999950409 18 
10 3 0.155999898911 17 
10 3 0.159999847412 22 
10 3 0.164999961853 23 
10 3 0.168999910355 20 
10 3 0.172999858856 22 
10 3 0.177000045776 23 
10 4 0.180999994278 17 
10 4 0.18499994278 16 
10 4 0.188999891281 16 
10 4 0.192999839783 19 
10 4 0.197999954224 18 
10 4 0.201999902725 23 
10 4 0.205999851227 24 
10 4 0.210999965668 21 
10 4 0.214999914169 23 
10 4 0.218999862671 24 
10 5 0.223999977112 18 
10 5 0.227999925613 17 
10 5 0.231999874115 17 
10 5 0.236000061035 20 
10 5 0.240000009537 19 
10 5 0.243999958038 24 
10 5 0.24799990654 25 
10 5 0.251999855042 22 
10 5 0.259000062943 24 
10 5 0.263000011444 25 
10 6 0.266999959946 19 
10 6 0.270999908447 18 
10 6 0.274999856949 18 
10 6 0.279000043869 21 
10 6 0.282999992371 20 
10 6 0.286999940872 25 
10 6 0.292000055313 26 
10 6 0.296000003815 23 
10 6 0.299999952316 25 
10 6 0.303999900818 26 
10 7 0.307999849319 20 
10 7 0.31200003624 19 
10 7 0.315999984741 19 
10 7 0.320999860764 22 
10 7 0.325000047684 21 
10 7 0.328999996185 26 
10 7 0.332999944687 27 
10 7 0.336999893188 24 
10 7 0.34099984169 26 
10 7 0.34500002861 27 
10 8 0.348999977112 21 
10 8 0.353999853134 20 
10 8 0.358000040054 20 
10 8 0.361999988556 23 
10 8 0.365999937057 22 
10 8 0.369999885559 27 
10 8 0.375 28 
10 8 0.384999990463 25 
10 8 0.389999866486 27 
10 8 0.394000053406 28 
10 9 0.398000001907 22 
10 9 0.401999950409 21 
10 9 0.40700006485 21 
10 9 0.411000013351 24 
10 9 0.414999961853 23 
10 9 0.421999931335 28 
10 9 0.427000045776 29 
10 9 0.430999994278 26 
10 9 0.43499994278 28 
10 9 0.438999891281 29 
10 10 0.447999954224 23 
10 10 0.451999902725 22 
10 10 0.455999851227 22 
10 10 0.460000038147 25 
10 10 0.463999986649 24 
10 10 0.46799993515 29 
10 10 0.473000049591 30 
