time_taken path_length 
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
3.04600000381 22
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
1.89800000191 20
3.05300021172 20
3.05300021172 20
3.05300021172 20
3.05300021172 20
3.05300021172 20
3.05300021172 20
