time_taken path_length 
0 0
0 0
0 0
0 0
1.16700005531 14
1.16700005531 14
1.16700005531 14
1.16700005531 14
1.16700005531 14
1.16700005531 14
1.16700005531 14
3.44600009918 14
3.44600009918 14
3.44600009918 14
3.44600009918 14
3.44600009918 14
3.44600009918 14
3.44600009918 14
3.44600009918 14
3.44600009918 14
3.44600009918 14
3.44600009918 14
2.62700009346 14
2.62700009346 14
2.62700009346 14
2.62700009346 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
2.90699982643 14
