X Y Theta RW LW 
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 25.9742647059 -25.9742647059
0.0 0.0 0.0494509954732 35.1521722689 23.6713571429
0.0042956397138 0.000238158066553 0.0613192343867 35.1417366746 23.6817927372
0.0085881504493 0.000527279841995 0.0731874733003 35.1312859537 23.692243458
0.0128769275916 0.000867324602528 0.0850557122139 35.1208152868 23.702714125
0.0171613670517 0.00125824445168 0.0969239511274 35.1103196718 23.71320974
0.0214408653515 0.00169998432704 0.108792190041 35.0997939147 23.723735497
0.0257148197089 0.00219248200803 0.120660428955 35.0892326198 23.734296792
0.0299826281229 0.00273566812465 0.132528667868 35.0786301783 23.7448992335
0.0342436894578 0.00332946616728 0.144396906782 35.0679807579 23.7555486539
0.0384974035285 0.00397379249741 0.156265145695 35.0572782904 23.7662511213
0.0427431711849 0.00466855635946 0.168133384609 35.0465164596 23.7770129522
0.0469803943958 0.00541365989355 0.180001623522 35.0356886873 23.7878407245
0.0512084763337 0.00620899814929 0.191869862436 35.02478812 23.7987412918
0.055426821459 0.00705445910054 0.203738101349 35.0138076136 23.8097217982
0.0596348356029 0.00794992366122 0.215606340263 35.0027397176 23.8207896942
0.0638319260524 0.00889526570207 0.227474579177 34.9915766585 23.8319527532
0.0679458196296 0.00987116116499 0.238353798181 34.9872777615 23.8362516503
0.0720488529832 0.0108917539426 0.249233017185 34.9829988771 23.8405305347
0.0761405404938 0.0119569232413 0.260112236189 34.9787367191 23.8447926926
0.0802203978844 0.0130665429917 0.270991455193 34.9744878419 23.8490415698
0.0842879422787 0.0142204818635 0.281870674197 34.9702486307 23.8532807811
0.0883426922572 0.0154186032806 0.292749893201 34.9660152915 23.8575141203
0.0923841679151 0.0166607654381 0.303629112205 34.9617838408 23.8617455709
0.0964118909185 0.0179468213182 0.314508331209 34.9575500939 23.8659793179
0.100425384561 0.0192766187082 0.325387550213 34.9533096525 23.8702197593
0.104424173821 0.0206500002182 0.336266769218 34.9490578924 23.8744715193
0.108407785417 0.0220668033001 0.347145988222 34.9447899494 23.8787394624
0.112375747863 0.0235268602664 0.358025207226 34.9405007043 23.8830287074
0.116327591527 0.0250299983101 0.36890442623 34.9361847678 23.8873446439
0.120262848682 0.0265760395255 0.379783645234 34.9318364634 23.8916929484
0.124181053567 0.028164800929 0.390662864238 34.9274498093 23.8960796024
0.128081742438 0.0297960944808 0.401542083242 34.9230185 23.9005109117
0.131964453624 0.0314697271071 0.412421302246 34.9185358851 23.9049935267
0.135828727581 0.033185500723 0.42330052125 34.9139949477 23.909534464
0.139674106949 0.0349432122561 0.434179740254 34.9093882812 23.9141411305
0.143500136604 0.0367426536702 0.445058959259 34.9047080639 23.9188213478
0.14730636371 0.0385836119901 0.455938178263 34.8999460324 23.9235833794
0.151092337777 0.040465869327 0.466817397267 34.8950934524 23.9284359594
0.154857610711 0.042389202904 0.477696616271 34.8901410882 23.9333883235
0.158601736869 0.0443533850826 0.488575835275 34.8850791695 23.9384502422
0.16232427311 0.0463581833895 0.499455054279 34.8798973555 23.9436320563
0.166024778849 0.0484033605443 0.510334273283 34.8745846966 23.9489447152
0.169702816108 0.0504886744877 0.521213492287 34.8691295936 23.9543998182
0.173357949568 0.0526138784095 0.532092711291 34.8635197528 23.9600096589
0.176989746621 0.0547787207788 0.542971930295 34.8577421391 23.9657872727
0.180597777422 0.056982945373 0.5538511493 34.8517829235 23.9717464883
0.184181614937 0.0592262913082 0.564730368304 34.8456274286 23.9779019831
0.187740834996 0.0615084930705 0.575609587308 34.8392600685 23.9842693433
0.191275016345 0.0638292805471 0.586488806312 34.8326642839 23.9908651278
0.194783740691 0.0661883790583 0.597368025316 34.8258224728 23.997706939
0.198266592754 0.06858550939 0.60824724432 34.8187159147 24.0048134971
0.201785026618 0.0710613653948 0.618137443415 34.8248189236 23.9987104882
0.205217344089 0.0735303103318 0.629016662419 34.8174025895 24.0061268223
0.208683600718 0.0760787029227 0.638906861513 34.8234424653 24.0000869464
0.212124484121 0.0786612522871 0.648797060608 34.8295844788 23.993944933
0.21547950346 0.0812342539496 0.659676279612 34.8217495395 24.0017798722
0.218866010554 0.0838877063266 0.669566478707 34.8277663683 23.9957630434
0.222166870388 0.0865298298425 0.680445697711 34.8194794616 24.0040499502
0.225497540392 0.089253040657 0.690335896805 34.8253132677 23.998216144
0.228742816885 0.0919631463379 0.70121511581 34.8164979813 24.0070314305
0.232016213104 0.0947549409241 0.711105314904 34.8220812526 24.0014481591
0.235261838274 0.0975789729828 0.720995513999 34.8276917142 23.9958376976
0.238422511802 0.100387288345 0.731874733003 34.8180986947 24.0054307171
0.241608787681 0.103278116226 0.741764932098 34.8233498307 24.000179581
0.24476631733 0.106200315112 0.751655131192 34.8285821502 23.9949472616
0.247839417053 0.109104200511 0.762534350196 34.8180051384 24.0055242733
0.250935577689 0.112091344486 0.772424549291 34.82274049 24.0007889218
0.254002043933 0.115108963513 0.782314748386 34.8273963651 23.9961330467
0.256984681327 0.118105689476 0.79319396739 34.8155774696 24.0079519422
0.25998781652 0.121186341814 0.803084166484 34.8195613261 24.0039680856
0.262960337069 0.124296544605 0.812974365579 34.8233857224 24.0001436894
0.265901952215 0.127435993625 0.822864564674 34.8270254749 23.9965039369
0.2687606544 0.130551168441 0.833743783678 34.8131957232 24.0103336885
0.271636435267 0.133751031598 0.843633982772 34.8158662131 24.0076631987
0.274480428719 0.136979179838 0.853524181867 34.8182373525 24.0052920593
0.27729235657 0.1402352974 0.863414380962 34.8202712389 24.0032581729
0.28007194377 0.143519065786 0.873304580056 34.8219262648 24.001603147
0.282818918433 0.146830163793 0.883194779151 34.8231567219 24.0003726899
0.285533011864 0.150168267546 0.893084978245 34.8239123577 23.9996170541
0.288166099811 0.153476339519 0.90396419725 34.8050744145 24.0184549972
0.290810282387 0.15687008941 0.913854396344 34.8040660658 24.0194633459
0.293420771328 0.160289824386 0.923744595439 34.8023667271 24.0211626847
0.295997311288 0.163735209945 0.933634794533 34.7999000946 24.0236293171
0.298539650241 0.167205909077 0.943524993628 34.7965819324 24.0269474793
0.301047539509 0.170701582293 0.953415192723 34.7923191458 24.0312102659
0.303520733781 0.174221887664 0.963305391817 34.7870087324 24.0365206794
0.305958991143 0.17776648085 0.973195590912 34.7805365905 24.0429928212
0.308362073093 0.181335015137 0.983085790007 34.7727761645 24.0507532473
0.310729744576 0.184927141466 0.992975989101 34.7635869002 24.0599425115
0.313061773996 0.188542508473 1.0028661882 34.7528124815 24.0707169303
0.315357933246 0.192180762521 1.01275638729 34.740278811 24.0832506008
0.317617997726 0.195841547732 1.02264658639 34.7257916945 24.0977377172
0.319841746366 0.199524506027 1.03253678548 34.7091341778 24.114395234
0.322028961652 0.203229277154 1.04242698457 34.6900634768 24.133465935
0.32417942964 0.206955498733 1.05231718367 -21.5528649672 -37.2706644446
0.322077047071 0.203201936778 1.06814150222 -21.5840511588 -37.239478253
0.320034322806 0.199415577393 1.08396582077 -21.6152775874 -37.2082518244
0.31805176835 0.195597368697 1.09979013932 -21.6465563907 -37.176973021
0.316129880143 0.191748266784 1.11561445787 -21.677899982 -37.1456294298
0.314269139433 0.187869235484 1.13143877643 -21.709321062 -37.1142083497
0.312470012156 0.183961246122 1.14726309498 -21.7408326318 -37.08269678
0.310732948822 0.180025277272 1.16308741353 -21.7724480052 -37.0510814066
0.309058384396 0.176062314516 1.17891173208 -21.8041808225 -37.0193485893
0.307446738197 0.172073350197 1.19473605063 -21.8360450639 -36.9874843478
0.305923158498 0.168129342436 1.20957134927 -21.8636604859 -36.9598689259
0.304458254842 0.164163166746 1.22440664792 -21.8914002454 -36.9321291664
0.303052349628 0.160175696013 1.23924194656 -21.9192766293 -36.9042527825
0.30170575227 0.156167807807 1.2540772452 -21.9473022481 -36.8762271637
0.300418759132 0.152140384191 1.26891254384 -21.9754900488 -36.848039363
0.299191653455 0.14809431153 1.28374784248 -22.0038533285 -36.8196760832
0.298002187815 0.143959772704 1.29759412122 -22.0260411746 -36.7974882371
0.296870082342 0.139809161061 1.31144039995 -22.0483736986 -36.7751557131
0.29579555408 0.13564327234 1.32528667868 -22.0708623946 -36.7526670172
