X Y Theta RW LW 
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 25.9742647059 -25.9742647059
0.0 0.0 0.0494509954732 35.1521722689 23.6713571429
0.0042956397138 0.000238158066553 0.0613192343867 24.9692697338 33.854259678
0.00851686480552 0.000478472535185 0.0524180552016 24.9765465835 33.8469828283
0.0127400617263 0.000681204098947 0.0435168760164 24.9838165215 33.8397128903
0.0169648958703 0.000846336695324 0.0346156968312 24.9910807056 33.8324487062
0.021191032502 0.000973857240783 0.025714517646 24.9983403176 33.8251890941
0.0254181367824 0.00106375563181 0.0168133384609 25.0055965642 33.8179328475
0.0297200177941 0.00111906907738 0.00890117918517 25.0068766692 33.8166527425
0.0340222017969 0.00114034397896 0.000989019909463 25.0081042473 33.8154251644
0.0383244194658 0.00112757900471 -0.00692313936624 25.0092791543 33.8142502575
0.0426264014737 0.00108077495375 -0.014835298642 25.0104012418 33.8131281699
0.0469278785081 0.000999934756087 -0.0227474579177 25.0114703574 33.8120590543
0.0512285812883 0.000885063472486 -0.0306596171934 25.0124863446 33.8110430672
0.055528240582 0.000736168294108 -0.0385717764691 25.0134490424 33.8100803694
0.059826587222 0.000553258542081 -0.0464839357448 25.0143582861 33.8091711257
0.0641233521237 0.000336345666909 -0.0543960950205 25.0152139065 33.8083155053
0.0684182663011 8.54432477584e-05 -0.0623082542962 25.0160157303 33.8075136815
0.0727110608844 -0.000199433008393 -0.0702204135719 25.0167635798 33.806765832
0.0770014671362 -0.000518265267739 -0.0781325728476 25.0174572734 33.8060721384
0.0812892164689 -0.000871033570763 -0.0860447321233 25.0180966248 33.8054327869
0.085574040461 -0.00125771583349 -0.093956891399 25.0186814438 33.8048479679
0.0898556708742 -0.00167828784885 -0.101869050675 25.0192115358 33.804317876
0.0941338396702 -0.00213272328823 -0.10978120995 25.0196867016 33.8038427101
0.0984082790272 -0.00262099370308 -0.117693369226 25.0201067382 33.8034226735
0.102678721357 -0.00314306852674 -0.125605528502 25.0204714379 33.8030579739
0.106944899322 -0.00369891507631 -0.133517687778 25.0207805888 33.802748823
0.111206545851 -0.00428849855471 -0.141429847053 25.0210339746 33.8024954372
0.115463394157 -0.00491178205288 -0.149342006329 25.0212313747 33.8022980371
0.119715177752 -0.00556872655206 -0.157254165605 25.0213725643 33.8021568475
0.123961630467 -0.00625929092626 -0.16516632488 25.0214573139 33.8020720978
