X Y Theta 
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
-0.00585978175282 -4.34666033424e-05 0.014835298642
-0.0221617249191 -0.000785634249388 0.0761545330287
-0.0386131202845 -0.00250845593133 0.132528667868
-0.0550236360588 -0.00511056239384 0.181979663341
-0.071575856288 -0.00858156838436 0.231430658814
-0.0876450713071 -0.0128072416669 0.282859694107
-0.103690359093 -0.017913036194 0.333299709489
-0.119397061943 -0.0237719958737 0.380772665143
-0.135015905925 -0.0304495757726 0.427256600888
-0.150582129001 -0.0379595049952 0.471762496814
-0.165737537869 -0.0461118923198 0.51527937283
-0.18053264457 -0.0549012412573 0.556818209028
-0.194643820357 -0.0640879226926 0.597368025316
-0.208491924292 -0.0739250146433 0.637917841604
-0.222292486189 -0.0845739978587 0.676489618073
-0.235525337658 -0.0956914606897 0.720995513999
-0.248224596179 -0.10730510224 0.760556310377
-0.260594533206 -0.119586837059 0.803084166484
-0.272153559554 -0.132033815428 0.841655942953
-0.283414146914 -0.145047155097 0.873304580056
-0.294457699495 -0.15862978416 0.90297517734
-0.304823045449 -0.172180557263 0.932645774624
-0.314904785144 -0.186218536552 0.963305391817
-0.324517112948 -0.200492673698 0.992975989101
-0.333669325466 -0.214978437282 1.02165756648
-0.342432838698 -0.229788861749 1.05132816376
-0.350739504061 -0.244775510846 1.07803170132
-0.358467047971 -0.259568465839 1.10077915923
-0.366002540862 -0.274791957801 1.12154857733
-0.372938625937 -0.289399319041 1.13341681625
-0.380003909326 -0.305009639705 1.15814231398
-0.38658997435 -0.320425594766 1.17594467235
-0.392819042522 -0.335669176236 1.18979095108
-0.39893652748 -0.35111755362 1.19770311036
-0.404958194699 -0.366523917497 1.19869213027
-0.410709831997 -0.381239413039 1.19770311036
-0.416568808753 -0.395992343291 1.18781291127
-0.422786553108 -0.411080213218 1.17198859271
-0.429412837872 -0.426236362935 1.14528505516
-0.436424770367 -0.440725104945 1.09484503978
-0.444255833753 -0.454788009645 1.03055874566
-0.453120835739 -0.468223134585 0.944514013538
-0.461023661527 -0.477568798644 0.79319396739
-0.461779459857 -0.478167658057 0.546928009933
-0.461846139648 -0.478200153557 0.360003247045
-0.461987261032 -0.47824590685 0.267035375555
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
-0.46220227654 -0.478303245321 0.254178116732
