X Y Theta RW LW 
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 -12.0868052192 -46.7367241926
-0.00430162852441 -7.23315522047e-05 0.0336266769218 -12.2867674275 -46.5367619843
-0.00859839342605 -0.000289244427377 0.0672533538435 -12.4831670632 -46.3403623485
-0.0128854365812 -0.000650493373656 0.100880030765 -12.6761693376 -46.1473600741
-0.017157910858 -0.00115566994606 0.134506707687 -12.8659370787 -45.9575923331
-0.0213379713877 -0.00179095436067 0.167144364699 -13.0458429686 -45.7776864432
-0.0255683945275 -0.00257374416231 0.198793001802 -13.2123223112 -45.6112071006
-0.0297719290768 -0.00349000673819 0.230441638905 -13.3762273849 -45.4473020269
-0.0339443649746 -0.00453882440312 0.262090276008 -13.5376867248 -45.285842687
-0.0380815233067 -0.00571914671101 0.293738913111 -13.6968279829 -45.1267014289
-0.0421792604913 -0.00702979150696 0.325387550213 -13.8537781752 -44.9697512366
-0.046164271385 -0.00844265402538 0.356047167407 -14.0020719146 -44.8214574972
-0.0501739897575 -0.0100019482212 0.385717764691 -14.137472451 -44.6860569607
-0.0541356848908 -0.0116795093933 0.415388361975 -14.271157557 -44.5523718548
-0.0580458693848 -0.0134738608187 0.445058959259 -14.4032280554 -44.4203013563
-0.0619011011834 -0.0153834229661 0.474729556542 -14.5337851219 -44.2897442899
-0.0656979866039 -0.0174065148866 0.504400153826 -14.6629304908 -44.160598921
-0.0694331833251 -0.0195413556933 0.53407075111 -14.7907666683 -44.0327627435
-0.0731034033287 -0.021786066129 0.563741348394 -14.9173971518 -43.90613226
-0.0766444550261 -0.0240963572784 0.592422925769 -15.0364191643 -43.7871102475
-0.0801799451312 -0.0265477955363 0.620115483234 -15.1428854642 -43.6806439476
-0.0836462017602 -0.0290961881272 0.647808040699 -15.2484450582 -43.5750843536
-0.087040566888 -0.0317395808705 0.675500598164 -15.3531818276 -43.4703475842
-0.0903604376178 -0.0344759467365 0.703193155629 -15.4571812382 -43.3663481735
-0.0936032681774 -0.0373031874014 0.730885713093 -15.5605305447 -43.2629988671
-0.0967665718711 -0.0402191348558 0.758578270558 -15.6633190035 -43.1602104083
-0.0998479229868 -0.0432215530673 0.786270828023 -15.7656380985 -43.0578913133
-0.102844958656 -0.0463081396956 0.813963385488 -15.8675817774 -42.9559476344
-0.105706740411 -0.049420485676 0.840666923044 -15.9626297033 -42.8608997085
-0.108484401119 -0.052608132663 0.867370460599 -16.0574685824 -42.7660608293
-0.111224820929 -0.0559246578144 0.893084978245 -16.1398281935 -42.6837012183
-0.11387906131 -0.0593105473304 0.918799495892 -16.2220412476 -42.6014881642
-0.116445367279 -0.0627635624608 0.944514013538 -16.3041894626 -42.5193399492
-0.118922041993 -0.0662814200722 0.970228531184 -16.3863576339 -42.4371717779
-0.121307447876 -0.0698617941572 0.99594304883 -16.4686338932 -42.3548955186
-0.123600007698 -0.0735023173724 1.02165756648 -16.5511099848 -42.2724194269
-0.125798205617 -0.0772005826039 1.04737208412 -16.6338815597 -42.1896478521
-0.127900588186 -0.080954144559 1.07308660177 -16.7170484899 -42.1064809219
-0.129905765308 -0.0847605213824 1.09880111941 -16.8007152048 -42.0228142069
-0.131812411162 -0.0886171962979 1.12451563706 -16.8849910506 -41.9385383611
-0.133590009689 -0.0924534230636 1.1492411348 -16.9629029934 -41.8606264184
-0.135272221923 -0.09633242478 1.17396663253 -17.0415362756 -41.7819931362
-0.136887812499 -0.100319793199 1.19770311036 -17.1075326292 -41.7159967826
-0.138408310772 -0.104344383217 1.22143958819 -17.1742422091 -41.6492872027
-0.139832860105 -0.108403927405 1.24517606601 -17.241768904 -41.5817605077
-0.141160657914 -0.112496138641 1.26891254384 -17.3102223656 -41.5133070462
-0.142390956126 -0.116618711396 1.29264902167 -17.3797184495 -41.4438109623
-0.143523061598 -0.12076932304 1.3163854995 -17.4503796914 -41.3731497204
-0.14455633651 -0.124945635141 1.34012197732 -17.5223358188 -41.301193593
-0.145490198721 -0.129145294793 1.36385845515 -17.5957243038 -41.227805108
-0.146324122097 -0.133365935931 1.38759493298 -17.670690958 -41.1528384537
-0.147057636813 -0.137605180672 1.4113314108 -17.7473905755 -41.0761388363
-0.147690329609 -0.141860640652 1.43506788863 -17.8259876258 -40.997541786
-0.148214754726 -0.146056051313 1.45781534655 -17.8985604292 -40.9249689825
-0.14864361747 -0.15026230488 1.48056280447 -17.97313251 -40.8503969018
-0.148976695938 -0.154477224933 1.50331026238 -18.0498778256 -40.7736515862
-0.149220101939 -0.158772570476 1.52506870039 -18.1138830764 -40.7096463354
-0.14936999769 -0.163072195004 1.5468271384 -18.180047734 -40.6434816778
-0.149426312227 -0.167374063027 1.56858557641 -18.2485568055 -40.5749726063
-0.149389018891 -0.171676137994 1.59034401442 -18.3196081332 -40.5039212786
-0.149258135337 -0.175976383256 1.61210245243 -18.3934134277 -40.4301159841
-0.149033723527 -0.180272763029 1.63386089043 -18.4701993897 -40.353330022
-0.148715889699 -0.18456324336 1.65561932844 -18.5502089282 -40.2733204835
-0.14830478432 -0.188845793089 1.67737776645 -18.6337024829 -40.1898269288
-0.147800602011 -0.19311838481 1.69913620446 -18.7209594613 -40.1025699504
-0.147203581458 -0.197378995831 1.72089464247 -18.8122797997 -40.0112496121
-0.146514005297 -0.201625609133 1.74265308047 -18.9079856586 -39.9155437531
-0.145747735482 -0.205783652289 1.76342249857 -18.9983485738 -39.825180838
-0.144895277007 -0.209924884819 1.78419191667 -19.0933121813 -39.7302172304
-0.143942611104 -0.214120318944 1.80397231486 -19.1762473239 -39.6472820879
-0.142907149622 -0.218296089452 1.82375271305 -19.2639409986 -39.5595884131
-0.141789297686 -0.222450562567 1.84353311124 -19.3567709997 -39.4667584121
-0.140589492656 -0.226582112846 1.86331350943 -19.4551450578 -39.368384354
-0.139308203959 -0.230689123813 1.88309390762 -19.5595034546 -39.2640259571
-0.1379459329 -0.234769988596 1.90287430581 -19.6703218764 -39.1532075353
