X Y Theta 
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
-0.00356038634796 2.46494447006e-05 -0.0138462787325
-0.0195673405803 0.000721662124921 -0.0731874733003
-0.0365342666893 0.00250695394303 -0.136484747506
-0.053724247283 0.00539847938649 -0.196814961983
-0.0701153035383 0.00925252566408 -0.265057335736
-0.0869244337558 0.0144006831169 -0.329343629851
-0.103398658462 0.020536667483 -0.383739724872
-0.119372010294 0.0275158066462 -0.440113859711
-0.134856685717 0.0353580429289 -0.49747701446
-0.150200192394 0.044238653015 -0.551873109481
-0.164350674059 0.0535008204593 -0.607258224411
-0.178096174484 0.0636065152163 -0.660665299522
-0.189023780312 0.0723888729651 -0.693302956534
-0.201782444775 0.0834902403682 -0.738797872369
-0.214153661918 0.0952382970105 -0.780336708567
-0.226047506612 0.107572671701 -0.826820644311
-0.237257456454 0.120334935809 -0.873304580056
-0.247715671311 0.133341556982 -0.913854396344
-0.257967229764 0.147163763258 -0.951437152904
-0.267405576976 0.160928357485 -0.988030889554
-0.276441505855 0.175136537776 -1.02066854657
-0.285142250245 0.189725417366 -1.0453940443
-0.293479654613 0.204524946042 -1.07011954204
-0.301268708415 0.219117655348 -1.09088896014
-0.308846314103 0.234071177173 -1.11264739815
-0.316166383536 0.249234850257 -1.12946073661
-0.323230478387 0.2645194491 -1.14627407507
-0.329916670078 0.279649266174 -1.16308741353
-0.336349570227 0.294727343259 -1.17198859271
-0.342699051809 0.309921162724 -1.17792271217
-0.348845481656 0.324877956454 -1.18385683163
-0.355029293858 0.340139952816 -1.18781291127
-0.361202244298 0.355246204723 -1.17792271217
-0.367373521775 0.369790704541 -1.16110937371
-0.373897387968 0.384261907999 -1.13341681625
-0.38090143018 0.398589516858 -1.09880111941
-0.388341199057 0.41252784458 -1.06220738276
-0.396710121636 0.426623650615 -1.00781128774
-0.405852016612 0.440141413747 -0.944514013538
-0.41588167466 0.453014258159 -0.873304580056
-0.426973502271 0.465185512266 -0.790226907661
-0.439491526062 0.476667560908 -0.694291976443
-0.453496388406 0.48692132478 -0.569675467851
-0.464999706172 0.493094520486 -0.415388361975
-0.465417613974 0.493247590882 -0.286815773744
-0.465633294831 0.493302373521 -0.210661240716
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
-0.465778579445 0.493332390006 -0.196814961983
