X Y Theta RW LW 
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 0 0
0.0 0.0 0.0 25.9742647059 -25.9742647059
0.0 0.0 0.0494509954732 52.3733949578 6.45013445395
0.00429102852093 0.000310345046737 0.0949459113085 40.5063063877 18.3172230241
0.0085691973169 0.000764780486116 0.116704349317 32.0590420937 26.764487318
0.0128406639767 0.00127840718896 0.122638468773 32.0553706915 26.7681587203
0.0171090075251 0.00181737209312 0.12857258823 32.0516822405 26.7718471713
0.0213740776582 0.00238165621966 0.134506707687 32.0479762057 26.7755532061
0.0256357241871 0.00297123969807 0.140440827144 32.0442520416 26.7792773701
0.0298937970437 0.00358610176693 0.146374946601 32.0405091922 26.7830202195
0.0341481462855 0.00422622077472 0.152309066057 32.0367470904 26.7867823213
0.0383986221013 0.00489157418048 0.158243185514 32.032965158 26.7905642537
0.0426450748163 0.00558213855467 0.164177304971 32.0291628053 26.7943666065
0.0468873548972 0.00629788958001 0.170111424428 32.0253394308 26.798189981
0.0511253129579 0.00703880205225 0.176045543884 32.0214944209 26.8020349909
0.0553587997642 0.00780484988116 0.181979663341 32.0176271498 26.8059022619
0.0595876662395 0.00859600609138 0.187913782798 32.0137369789 26.8097924328
0.06381176347 0.0094122428234 0.193847902255 32.0098232567 26.8137061551
0.0680309427097 0.0102535313345 0.199782021712 32.0058853181 26.8176440937
0.0722450553858 0.0111198419999 0.205716141168 32.0019224846 26.8216069272
0.0764539531038 0.0120111443135 0.211650260625 31.9979340636 26.8255953482
0.0805854577033 0.0129095662986 0.216595360172 31.9976621829 26.8258672289
0.0847124690189 0.0138284079169 0.22154045972 31.9973979402 26.8261314716
0.0888348861289 0.0147676466991 0.226485559267 31.9971412782 26.8263881335
0.0929526082238 0.0157272596773 0.231430658814 31.9968921383 26.8266372735
0.0970655346091 0.0167072233849 0.236375758362 31.9966504598 26.826878952
0.101173564707 0.017707513858 0.241320857909 31.9964161802 26.8271132315
0.105276598061 0.0187281066356 0.246265957456 31.9961892354 26.8273401763
0.109374534335 0.0197689767601 0.251211057004 31.9959695591 26.8275598527
0.113467273317 0.0208300987781 0.256156156551 31.9957570831 26.8277723287
0.117554714926 0.021911446741 0.261101256098 31.9955517372 26.8279776746
0.121636759206 0.0230129942056 0.266046355646 31.9953534489 26.8281759629
0.125713306335 0.0241347142346 0.270991455193 31.9951621438 26.828367268
0.129784256625 0.0252765793976 0.27593655474 31.9949777449 26.8285516669
0.133849510527 0.0264385617713 0.280881654288 31.9948001731 26.8287292386
0.137908968627 0.0276206329409 0.285826753835 31.9946293469 26.8289000649
0.141962531657 0.0288227639999 0.290771853382 31.9944651821 26.8290642297
0.14601010049 0.0300449255514 0.29571695293 31.9943075921 26.8292218197
0.150051576148 0.0312870877089 0.300662052477 31.9941564876 26.8293729242
0.1540868598 0.0325492200964 0.305607152024 31.9940117765 26.8295176352
0.158115852768 0.0338312918499 0.310552251572 31.9938733641 26.8296560477
0.162138456528 0.0351332716177 0.315497351119 31.9937411524 26.8297882593
0.166154572709 0.0364551275611 0.320442450666 31.9936150408 26.8299143709
0.170164103103 0.0377968273556 0.325387550213 31.9934949253 26.8300344865
0.174166949661 0.0391583381912 0.330332649761 31.9933806987 26.830148713
0.178163014496 0.0405396267738 0.335277749308 31.9932722507 26.8302571611
0.18215219989 0.0419406593252 0.340222848855 31.9931694672 26.8303599445
0.186134408292 0.0433614015847 0.345167948403 31.993072231 26.8304571808
0.190109542319 0.0448018188095 0.35011304795 31.9929804209 26.8305489909
0.194077504765 0.0462618757757 0.355058147497 31.9928939121 26.8306354996
0.198038198598 0.0477415367792 0.360003247045 31.9928125759 26.8307168359
0.201991526962 0.0492407656363 0.364948346592 31.9927362794 26.8307931324
0.205937393182 0.050759525685 0.369893446139 31.9926648858 26.830864526
0.209875700768 0.0522977797856 0.374838545687 31.9925982537 26.830931158
0.213806353412 0.0538554903217 0.379783645234 31.9925362377 26.8309931741
0.217729254993 0.0554326192011 0.384728744781 31.9924786873 26.8310507245
0.221644309582 0.0570291278567 0.389673844329 31.9924254476 26.8311039642
0.225551421439 0.0586449772476 0.394618943876 31.9923763588 26.831153053
0.22945049502 0.0602801278599 0.399564043423 31.9923312558 26.831198156
0.233341434978 0.0619345397077 0.404509142971 31.9922899686 26.8312394432
0.237224146164 0.063608172334 0.409454242518 31.9922523216 26.8312770902
0.24109853363 0.0653009848119 0.414399342065 31.9922181336 26.8313112782
0.244964502631 0.0670129357454 0.419344441613 31.9921872178 26.831342194
0.24882195863 0.0687439832706 0.42428954116 31.9921593812 26.8313700305
0.252670807297 0.0704940850564 0.429234640707 31.992134425 26.8313949868
0.256510954511 0.0722631983061 0.434179740254 31.9921121436 26.8314172682
0.260342306367 0.0740512797576 0.439124839802 31.9920923252 26.8314370866
0.264164769172 0.0758582856855 0.444069939349 31.9920747509 26.8314546609
0.267978249452 0.0776841719011 0.449015038896 31.9920591949 26.8314702168
0.271782653952 0.0795288937545 0.453960138444 31.9920454243 26.8314839875
0.27557788964 0.0813924061348 0.458905237991 31.9920331983 26.8314962135
0.279363863707 0.0832746634717 0.463850337538 31.9920222685 26.8315071432
0.283140483571 0.0851756197366 0.468795437086 31.9920123787 26.8315170331
0.286907656879 0.0870952284437 0.473740536633 31.9920032639 26.8315261479
0.290665291508 0.0890334426508 0.47868563618 31.9919946509 26.8315347609
0.29441329557 0.090990214961 0.483630735728 31.9919862573 26.8315431545
0.29815157741 0.0929654975234 0.488575835275 31.9919777916 26.8315516201
0.301880045613 0.0949592420346 0.493520934822 31.9919689529 26.8315604588
0.305598609004 0.0969713997396 0.49846603437 31.9919594302 26.8315699815
0.309307176648 0.0990019214331 0.503411133917 31.9919489024 26.8315805093
0.313005657856 0.101050757461 0.508356233464 31.9919370379 26.8315923739
0.316693962187 0.103117857721 0.513301333012 31.9919234939 26.8316059179
0.320371999445 0.105203171664 0.518246432559 31.9919079165 26.8316214953
0.32403967969 0.107306648297 0.523191532106 31.9918899399 26.8316394718
0.327696913231 0.10942823618 0.528136631653 31.9918691864 26.8316602253
0.331343610634 0.111567883433 0.533081731201 31.9918452655 26.8316841462
0.334979682724 0.113725537733 0.538026830748 31.9918177737 26.831711638
0.338605040583 0.115901146316 0.542971930295 31.9917862941 26.8317431177
0.342219595559 0.118094655981 0.547917029843 31.9917503956 26.8317790162
0.34582325926 0.120306013086 0.55286212939 31.9917096328 26.831819779
0.349415943562 0.122535163557 0.557807228937 31.9916635452 26.8318658665
0.352997560611 0.124782052881 0.562752328485 31.9916116569 26.8319177549
0.356568022821 0.127046626113 0.567697428032 31.9915534756 26.8319759362
0.360127242881 0.129328827876 0.572642527579 31.9914884924 26.8320409194
0.363675133754 0.131628602359 0.577587627127 31.9914161811 26.8321132307
0.367211608679 0.133945893326 0.582532726674 31.9913359975 26.8321934143
0.370736581176 0.136280644108 0.587477826221 31.9912473787 26.8322820331
0.374249965045 0.138632797612 0.592422925769 31.9911497426 26.8323796692
0.37775167437 0.141002296319 0.597368025316 31.9910424869 26.8324869248
0.381241623521 0.143389082284 0.602313124863 31.9909249886 26.8326044231
0.384719727154 0.145793097142 0.607258224411 31.9907966031 26.8327328087
0.388185900216 0.148214282104 0.612203323958 31.9906566632 26.8328727486
0.391640057945 0.150652577964 0.617148423505 31.9905044787 26.8330249331
0.395082115874 0.153107925095 0.622093523053 31.9903393352 26.8331900766
0.39851198983 0.155580263454 0.6270386226 31.9901604931 26.8333689186
0.40192959594 0.158069532583 0.631983722147 31.989967187 26.8335622247
0.40533485063 0.160575671609 0.636928821694 31.9897586243 26.8337707874
0.408727670627 0.163098619248 0.641873921242 31.9895339844 26.8339954273
0.412107972963 0.165638313803 0.646819020789 31.9892924175 26.8342369942
0.415475674978 0.168194693168 0.651764120336 31.9890330436 26.8344963682
0.418830694317 0.170767694831 0.656709219884 31.988754951 26.8347744607
0.422172948936 0.17335725587 0.661654319431 31.9884571956 26.8350722162
0.425502357105 0.175963312962 0.666599418978 31.988138799 26.8353906128
0.428818837406 0.178585802376 0.671544518526 31.9877987475 26.8357306643
0.432122308738 0.181224659985 0.676489618073 31.9874359907 26.836093421
