X Y Theta 
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
-0.00393131520455 -1.74967860587e-05 0.00890117918517
-0.0189793330558 -0.000560954684108 0.0632972742057
-0.0354484974431 -0.00210469961014 0.123627488683
-0.0515880777072 -0.00451677604196 0.173078484156
-0.0647663808531 -0.0070835507914 0.211650260625
-0.0809160323704 -0.0109905626791 0.263079295917
-0.0938028736198 -0.0147569042772 0.305607152024
-0.109536002288 -0.0200996234647 0.349124028041
-0.122199480954 -0.0249881693898 0.38769580451
-0.137506303327 -0.0316400594366 0.432201700436
-0.152916751714 -0.0391312823755 0.472751516724
-0.168002819639 -0.0472559913034 0.51527937283
-0.18224482379 -0.0556691858071 0.551873109481
-0.196285460014 -0.0646917678533 0.59044488595
-0.210023783284 -0.0742983487571 0.630005682328
-0.223489533075 -0.084530526417 0.669566478707
-0.23675818422 -0.0954891181989 0.711105314904
-0.249853635453 -0.107217696154 0.749677091373
-0.262309229467 -0.119306286667 0.791215927571
-0.27416234675 -0.131782321603 0.830776723949
-0.285397518912 -0.144522387032 0.865392420781
-0.296238665014 -0.157695594677 0.899019097702
-0.306644171237 -0.171215553579 0.930667734805
-0.316657677214 -0.185028357295 0.956382252451
-0.326298806306 -0.199103600749 0.984074809916
-0.335513359515 -0.213373512094 1.01077834747
-0.344420735881 -0.228011100245 1.03748188503
-0.351176742991 -0.239784712312 1.06220738276
-0.35917730507 -0.254684876188 1.09385601987
-0.366666041876 -0.269683100883 1.12154857733
-0.373892348187 -0.285137690673 1.14528505516
-0.380462735806 -0.299750644413 1.15121917462
-0.387398172212 -0.31574301991 1.17198859271
-0.393754820591 -0.331254981242 1.1917689909
-0.399718020612 -0.346445254752 1.20165919
-0.40550346238 -0.361465890754 1.20462624973
-0.411365277636 -0.376775029685 1.20561526964
-0.41726396611 -0.39191088755 1.19275801081
-0.423330628284 -0.406820161591 1.17594467235
-0.429749616707 -0.421742805681 1.15319721443
-0.436569910113 -0.436404588533 1.11759249769
-0.444020092613 -0.450840082973 1.07110856195
-0.452081608012 -0.464341960452 0.993965009011
-0.459623416121 -0.474262337088 0.84759006241
-0.46051644559 -0.475044033523 0.59044488595
-0.460778023262 -0.475184074788 0.392640904057
-0.461127216359 -0.475309046722 0.29472793302
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
-0.462052253701 -0.475581387737 0.277914594559
